division,calendar_week,paid_views,organic_views,google_impressions,email_impressions,facebook_impressions,affiliate_impressions,overall_views,sales,year,month,season,spend_google,spend_email,spend_facebook,spend_affiliate
Q,2018-12-15,21237,4164,798745,652740.3513,169711,10694,24884,306159,2018,12,Winter,1597.49,652.74,254.57,12.83
Q,2018-12-22,9433,3919,718406,637288.3639,78631,12081,12816,162804,2018,12,Winter,1436.81,637.29,117.95,14.5
Q,2018-12-29,9026,4281,768953,898443.1028,45353,19841,11850,86032,2018,12,Winter,1537.91,898.44,68.03,23.81
Q,2019-01-05,5813,3747,716960,896576.4123,18221,18741,9895,112399,2019,1,Winter,1433.92,896.58,27.33,22.49
Q,2019-01-12,10077,3308,655187,672074.9752,55115,28847,12501,92404,2019,1,Winter,1310.37,672.07,82.67,34.62
Q,2019-01-19,10906,2981,712423,843926.2995,131259,30910,13630,127024,2019,1,Winter,1424.85,843.93,196.89,37.09
Q,2019-01-26,11238,3548,701982,686619.4186,439882,34623,14893,104664,2019,1,Winter,1403.96,686.62,659.82,41.55
Q,2019-02-02,7145,3469,766926,660315.4972,309921,31230,9459,108813,2019,2,Winter,1533.85,660.32,464.88,37.48
Q,2019-02-09,9069,3025,653537,663092.7974,155530,31911,11894,93293,2019,2,Winter,1307.07,663.09,233.3,38.29
Q,2019-02-16,12875,4679,505841,847349.9749,183804,29829,17356,161584,2019,2,Winter,1011.68,847.35,275.71,35.79
Q,2019-02-23,5479,4307,532677,556849.4702,72476,26373,9199,129446,2019,2,Winter,1065.35,556.85,108.71,31.65
Q,2019-03-02,497,3602,805804,764655.6159,39812,28873,3535,117053,2019,3,Spring,1611.61,764.66,59.72,34.65
Q,2019-03-09,277,3723,810152,713123.0011,57684,29850,3750,113318,2019,3,Spring,1620.3,713.12,86.53,35.82
Q,2019-03-16,288,4891,809161,655526.0828,120528,37593,4817,133608,2019,3,Spring,1618.32,655.53,180.79,45.11
Q,2019-03-23,443,7690,1013175,655528.7598,168934,29049,7075,106475,2019,3,Spring,2026.35,655.53,253.4,34.86
Q,2019-03-30,746,9872,633449,804160.1709,217303,33545,9606,120876,2019,3,Spring,1266.9,804.16,325.95,40.25
Q,2019-04-06,2851,10157,690701,673301.5582,89564,22225,12328,113044,2019,4,Spring,1381.4,673.3,134.35,26.67
Q,2019-04-13,3185,9182,981105,653955.6911,171948,22320,12286,101756,2019,4,Spring,1962.21,653.96,257.92,26.78
Q,2019-04-20,5413,9602,951479,709746.4894,250250,18740,14948,130237,2019,4,Spring,1902.96,709.75,375.38,22.49
Q,2019-04-27,7339,7148,777313,824403.9078,234412,19661,14306,122301,2019,4,Spring,1554.63,824.4,351.62,23.59
Q,2019-05-04,11482,7647,915803,587531.9692,141371,13557,17828,131231,2019,5,Spring,1831.61,587.53,212.06,16.27
Q,2019-05-11,12064,9546,799123,482975.356,184293,15215,21305,112708,2019,5,Spring,1598.25,482.98,276.44,18.26
Q,2019-05-18,14497,12736,659718,569722.0727,269651,14262,27396,101689,2019,5,Spring,1319.44,569.72,404.48,17.11
Q,2019-05-25,15383,10738,908007,554156.5452,310799,14067,25514,117655,2019,5,Spring,1816.01,554.16,466.2,16.88
Q,2019-06-01,18908,13015,862672,484823.6678,102648,13709,31387,103387,2019,6,Summer,1725.34,484.82,153.97,16.45
Q,2019-06-08,81659,20911,812456,450158.1881,243783,17077,102363,91162,2019,6,Summer,1624.91,450.16,365.67,20.49
Q,2019-06-15,53345,21524,576069,484377.1048,290302,20202,74248,132010,2019,6,Summer,1152.14,484.38,435.45,24.24
Q,2019-06-22,23833,18354,367618,581993.5393,249320,15381,42216,116050,2019,6,Summer,735.24,581.99,373.98,18.46
Q,2019-06-29,25923,17409,728310,598498.1281,145311,13196,42684,99349,2019,6,Summer,1456.62,598.5,217.97,15.84
Q,2019-07-06,23085,17705,912807,558901.4936,135953,14754,40306,88783,2019,7,Summer,1825.61,558.9,203.93,17.7
Q,2019-07-13,22202,29571,1104134,352852.1551,333315,22176,51159,131529,2019,7,Summer,2208.27,352.85,499.97,26.61
Q,2019-07-20,21850,42029,871063,743263.2468,186805,19412,63751,132658,2019,7,Summer,1742.13,743.26,280.21,23.29
Q,2019-07-27,31505,32960,877353,471008.4914,231787,16095,63966,81619,2019,7,Summer,1754.71,471.01,347.68,19.31
Q,2019-08-03,59816,41574,422521,370145.9537,86898,13308,101208,112657,2019,8,Summer,845.04,370.15,130.35,15.97
Q,2019-08-10,29645,47531,503160,453213.5746,119805,16685,77273,77340,2019,8,Summer,1006.32,453.21,179.71,20.02
Q,2019-08-17,31198,44165,599464,494211.4554,180239,20159,75199,112641,2019,8,Summer,1198.93,494.21,270.36,24.19
Q,2019-08-24,31088,31730,830649,490938.0236,132747,16743,61717,176049,2019,8,Summer,1661.3,490.94,199.12,20.09
Q,2019-08-31,29040,18307,607483,533030.1494,136906,15434,47511,126725,2019,8,Summer,1214.97,533.03,205.36,18.52
Q,2019-09-07,32139,16451,802440,664685.4887,334380,11680,48084,146184,2019,9,Fall,1604.88,664.69,501.57,14.02
Q,2019-09-14,30602,12581,489141,845142.2691,301713,13425,43239,146340,2019,9,Fall,978.28,845.14,452.57,16.11
Q,2019-09-21,30979,11989,484390,857461.3359,481071,14378,42837,109964,2019,9,Fall,968.78,857.46,721.61,17.25
Q,2019-09-28,37742,16706,902141,507499.3543,1370504,13593,53196,125637,2019,9,Fall,1804.28,507.5,2055.76,16.31
Q,2019-10-05,9806,21380,985455,733012.3158,371125,12262,30729,198438,2019,10,Fall,1970.91,733.01,556.69,14.71
Q,2019-10-12,8609,13099,807567,780465.6817,430856,13911,21480,190717,2019,10,Fall,1615.13,780.47,646.28,16.69
Q,2019-10-19,14169,12660,744875,694805.8744,355231,14800,27023,193580,2019,10,Fall,1489.75,694.81,532.85,17.76
Q,2019-10-26,12694,12106,1497090,683213.9382,339809,13304,24794,161972,2019,10,Fall,2994.18,683.21,509.71,15.96
Q,2019-11-02,13414,14827,1916410,625814.6768,354242,13449,28061,169251,2019,11,Fall,3832.82,625.81,531.36,16.14
Q,2019-11-09,13493,19891,4050589,1006757.902,604660,12132,32303,331450,2019,11,Fall,8101.18,1006.76,906.99,14.56
Q,2019-11-16,14423,28693,4312875,1299994.754,1056560,12086,42972,332978,2019,11,Fall,8625.75,1299.99,1584.84,14.5
Q,2019-11-23,9403,25160,3685401,704443.7214,2162565,11448,34260,347955,2019,11,Fall,7370.8,704.44,3243.85,13.74
Q,2019-11-30,11179,19475,3939590,1297476.784,1233528,12009,29703,685315,2019,11,Fall,7879.18,1297.48,1850.29,14.41
Q,2019-12-07,10177,17227,1684258,1189519.398,1254253,13304,25997,590918,2019,12,Winter,3368.52,1189.52,1881.38,15.96
Q,2019-12-14,10427,18703,562066,710503.0682,1227325,10014,27994,436613,2019,12,Winter,1124.13,710.5,1840.99,12.02
Q,2019-12-21,8462,16395,458221,719258.4158,594778,10021,24140,276619,2019,12,Winter,916.44,719.26,892.17,12.03
Q,2019-12-28,9466,18805,950568,491783.6574,183923,17119,27227,172134,2019,12,Winter,1901.14,491.78,275.88,20.54
Q,2020-01-04,33640,23036,475370,567582.8763,159133,13151,55980,198366,2020,1,Winter,950.74,567.58,238.7,15.78
Q,2020-01-11,12051,28945,449553,754450.2499,227848,15624,39701,130794,2020,1,Winter,899.11,754.45,341.77,18.75
Q,2020-01-18,23943,28010,510759,714788.9644,259617,17195,51537,161249,2020,1,Winter,1021.52,714.79,389.43,20.63
Q,2020-01-25,30086,26348,906240,591514.2316,220089,16733,56035,123422,2020,1,Winter,1812.48,591.51,330.13,20.08
Q,2020-02-01,35235,30325,987705,1842081.657,73767,14613,65436,117694,2020,2,Winter,1975.41,1842.08,110.65,17.54
Q,2020-02-08,33181,33429,1013689,674430.8722,318513,11206,65811,118888,2020,2,Winter,2027.38,674.43,477.77,13.45
Q,2020-02-15,30026,38311,710032,534207.3548,551639,14783,69154,208965,2020,2,Winter,1420.06,534.21,827.46,17.74
Q,2020-02-22,26319,37142,739042,768385.0796,520484,17239,62640,182805,2020,2,Winter,1478.08,768.39,780.73,20.69
Q,2020-02-29,21506,33583,689942,553272.0642,290920,15394,54518,151938,2020,2,Winter,1379.88,553.27,436.38,18.47
R,2018-01-06,128,343,853,198278.8717,31291,7732,952,60119,2018,1,Winter,1.71,198.28,46.94,9.28
R,2018-01-13,528,186,951,286675.2736,4953,6687,468,52635,2018,1,Winter,1.9,286.68,7.43,8.02
R,2018-01-20,292,939,460,243901.2666,19376,10156,383,46866,2018,1,Winter,0.92,243.9,29.06,12.19
R,2018-01-27,457,557,297,236935.427,30620,5183,284,67650,2018,1,Winter,0.59,236.94,45.93,6.22
R,2018-02-03,693,432,271,231544.8019,16380,4805,988,57886,2018,2,Winter,0.54,231.54,24.57,5.77
R,2018-02-10,876,886,901,246809.7897,14952,6271,987,38385,2018,2,Winter,1.8,246.81,22.43,7.53
R,2018-02-17,327,232,799,359336.6643,44156,6206,159,75538,2018,2,Winter,1.6,359.34,66.23,7.45
R,2018-02-24,162,934,278,315063.1198,456,4815,491,69750,2018,2,Winter,0.56,315.06,0.68,5.78
R,2018-03-03,407,543,739,239987.4555,4614,4423,110,87166,2018,3,Spring,1.48,239.99,6.92,5.31
R,2018-03-10,765,207,223,267966.52,33591,5937,290,97564,2018,3,Spring,0.45,267.97,50.39,7.12
R,2018-03-17,22,647,514,264098.5787,4709,5209,119,59809,2018,3,Spring,1.03,264.1,7.06,6.25
R,2018-03-24,324,790,390,240475.7265,24198,10358,365,48795,2018,3,Spring,0.78,240.48,36.3,12.43
R,2018-03-31,456,356,67,242417.9938,12186,6963,347,90629,2018,3,Spring,0.13,242.42,18.28,8.36
R,2018-04-07,415,606,81354,237504.5399,38402,4827,169,38844,2018,4,Spring,162.71,237.5,57.6,5.79
R,2018-04-14,240,940,125931,287435.8704,20844,5683,441,52234,2018,4,Spring,251.86,287.44,31.27,6.82
R,2018-04-21,912,960,115807,233831.7584,13088,6051,919,73824,2018,4,Spring,231.61,233.83,19.63,7.26
R,2018-04-28,913,169,132983,268365.3908,9365,4978,43,66539,2018,4,Spring,265.97,268.37,14.05,5.97
R,2018-05-05,255,875,147243,226121.6644,21283,4910,451,59655,2018,5,Spring,294.49,226.12,31.92,5.89
R,2018-05-12,698,953,191708,197192.6694,21380,7357,551,86475,2018,5,Spring,383.42,197.19,32.07,8.83
R,2018-05-19,486,867,195580,215237.8154,2034,5842,963,71391,2018,5,Spring,391.16,215.24,3.05,7.01
R,2018-05-26,25,422,184412,259699.502,6188,5942,755,50346,2018,5,Spring,368.82,259.7,9.28,7.13
R,2018-06-02,420,684,150160,189221.7164,21137,6251,933,83257,2018,6,Summer,300.32,189.22,31.71,7.5
R,2018-06-09,835,73,136091,213213.1903,34340,6359,131,63954,2018,6,Summer,272.18,213.21,51.51,7.63
R,2018-06-16,492,893,122551,191860.4493,17769,6880,381,59935,2018,6,Summer,245.1,191.86,26.65,8.26
R,2018-06-23,180,981,134774,224193.9744,11760,7897,747,40999,2018,6,Summer,269.55,224.19,17.64,9.48
R,2018-06-30,738,768,161470,210483.6827,15080,6944,712,83217,2018,6,Summer,322.94,210.48,22.62,8.33
R,2018-07-07,694,971,218686,184199.3923,12518,5401,647,42166,2018,7,Summer,437.37,184.2,18.78,6.48
R,2018-07-14,528,617,247387,262807.5463,56315,5904,413,64028,2018,7,Summer,494.77,262.81,84.47,7.08
R,2018-07-21,798,999,197765,199539.8043,40485,8083,338,75338,2018,7,Summer,395.53,199.54,60.73,9.7
R,2018-07-28,796,114,212599,208321.84,25309,9582,653,45917,2018,7,Summer,425.2,208.32,37.96,11.5
R,2018-08-04,150,726,199163,162695.0294,29177,13003,875,72887,2018,8,Summer,398.33,162.7,43.77,15.6
R,2018-08-11,374,304,209479,203178.5622,36061,5040,260,44788,2018,8,Summer,418.96,203.18,54.09,6.05
R,2018-08-18,314,487,314562,234457.9307,55982,6512,568,52192,2018,8,Summer,629.12,234.46,83.97,7.81
R,2018-08-25,101,741,319235,237371.1278,115438,5452,164,76957,2018,8,Summer,638.47,237.37,173.16,6.54
R,2018-09-01,908,688,337372,188484.5477,91602,4670,261,60320,2018,9,Fall,674.74,188.48,137.4,5.6
R,2018-09-08,338,910,321873,197041.6854,108692,4661,319,56025,2018,9,Fall,643.75,197.04,163.04,5.59
R,2018-09-15,984,51,350395,192073.2737,77839,4187,814,60799,2018,9,Fall,700.79,192.07,116.76,5.02
R,2018-09-22,474,142,324065,186301.9712,94980,3283,445,61170,2018,9,Fall,648.13,186.3,142.47,3.94
R,2018-09-29,567,444,398645,163721.4903,94699,4655,775,79247,2018,9,Fall,797.29,163.72,142.05,5.59
R,2018-10-06,183,307,346708,150294.979,39359,3566,722,101756,2018,10,Fall,693.42,150.29,59.04,4.28
R,2018-10-13,263,1243,300713,149047.2332,49567,3865,1100,99184,2018,10,Fall,601.43,149.05,74.35,4.64
R,2018-10-20,195,1025,425466,147086.1228,41628,3138,1114,107457,2018,10,Fall,850.93,147.09,62.44,3.77
R,2018-10-27,588,1378,369792,155853.1252,43889,2881,1213,85097,2018,10,Fall,739.58,155.85,65.83,3.46
R,2018-11-03,80,1338,360181,152442.7693,78489,3297,1452,143764,2018,11,Fall,720.36,152.44,117.73,3.96
R,2018-11-10,494,2716,613689,315887.8977,91708,3040,2536,131223,2018,11,Fall,1227.38,315.89,137.56,3.65
R,2018-11-17,434,2856,975416,310673.3211,125818,2591,2481,141877,2018,11,Fall,1950.83,310.67,188.73,3.11
R,2018-11-24,193,1586,1059206,315123.4504,283482,2570,1070,286413,2018,11,Fall,2118.41,315.12,425.22,3.08
R,2018-12-01,712,1129,652023,389661.5823,52952,3608,1169,173544,2018,12,Winter,1304.05,389.66,79.43,4.33
R,2018-12-08,10082,1250,318498,241574.2099,26395,3089,10435,131782,2018,12,Winter,637.0,241.57,39.59,3.71
R,2018-12-15,7521,1261,250595,200362.1188,50060,2444,8448,126777,2018,12,Winter,501.19,200.36,75.09,2.93
R,2018-12-22,3165,2131,230241,195943.9442,26271,3036,4415,83086,2018,12,Winter,460.48,195.94,39.41,3.64
R,2018-12-29,2196,1857,253247,275753.4844,14937,3366,3999,37484,2018,12,Winter,506.49,275.75,22.41,4.04
R,2019-01-05,1687,2008,234760,275228.7223,6943,4016,3259,55830,2019,1,Winter,469.52,275.23,10.41,4.82
R,2019-01-12,2699,1781,221583,206161.1541,14966,4484,3771,41163,2019,1,Winter,443.17,206.16,22.45,5.38
R,2019-01-19,3011,1555,226737,258505.0624,32089,4838,4269,57178,2019,1,Winter,453.47,258.51,48.13,5.81
R,2019-01-26,3650,2216,221958,211286.0004,108363,7173,4538,50599,2019,1,Winter,443.92,211.29,162.54,8.61
R,2019-02-02,2885,1141,272095,202853.2943,71827,5752,3530,45950,2019,2,Winter,544.19,202.85,107.74,6.9
R,2019-02-09,3137,1481,211666,203920.5935,42838,5679,3496,44875,2019,2,Winter,423.33,203.92,64.26,6.81
R,2019-02-16,3817,2802,160499,260549.7355,63285,5757,6566,95425,2019,2,Winter,321.0,260.55,94.93,6.91
R,2019-02-23,1430,1214,178630,171157.8496,23159,5479,2519,61602,2019,2,Winter,357.26,171.16,34.74,6.57
R,2019-03-02,813,1925,259964,234420.1759,10444,5075,1152,68992,2019,3,Spring,519.93,234.42,15.67,6.09
R,2019-03-09,255,1226,259096,219126.5679,16059,5005,1284,56649,2019,3,Spring,518.19,219.13,24.09,6.01
R,2019-03-16,204,1546,264971,201563.0917,30140,6882,2164,53705,2019,3,Spring,529.94,201.56,45.21,8.26
R,2019-03-23,663,2795,316345,200761.194,33891,5058,2290,65467,2019,3,Spring,632.69,200.76,50.84,6.07
R,2019-03-30,393,3695,228388,247205.9595,46816,5892,2895,49263,2019,3,Spring,456.78,247.21,70.22,7.07
R,2019-04-06,1323,3781,253470,207175.3191,25289,4924,4379,43412,2019,4,Spring,506.94,207.18,37.93,5.91
R,2019-04-13,1630,3444,303121,200788.4068,39882,4968,4361,51873,2019,4,Spring,606.24,200.79,59.82,5.96
R,2019-04-20,1486,3601,307234,217860.7821,55787,4183,5464,57532,2019,4,Spring,614.47,217.86,83.68,5.02
R,2019-04-27,2647,2999,244559,252964.6924,47729,4258,5049,66445,2019,4,Spring,489.12,252.96,71.59,5.11
R,2019-05-04,2905,2832,301465,180560.557,36975,3454,5868,40478,2019,5,Spring,602.93,180.56,55.46,4.14
R,2019-05-11,3389,4324,264436,148429.3136,47321,3473,7246,63776,2019,5,Spring,528.87,148.43,70.98,4.17
R,2019-05-18,4419,4892,232350,174753.717,69129,3616,9181,48306,2019,5,Spring,464.7,174.75,103.69,4.34
R,2019-05-25,5268,3903,305108,170591.985,81551,3510,8882,60766,2019,5,Spring,610.22,170.59,122.33,4.21
R,2019-06-01,6386,4559,297242,148702.9524,27329,3984,10147,52880,2019,6,Summer,594.48,148.7,40.99,4.78
R,2019-06-08,32503,6813,272791,138661.1964,59704,3697,39812,49570,2019,6,Summer,545.58,138.66,89.56,4.44
R,2019-06-15,18259,7211,181016,148541.8059,64544,4324,24992,51974,2019,6,Summer,362.03,148.54,96.82,5.19
R,2019-06-22,7970,6086,126057,179144.2613,53594,3958,13427,65730,2019,6,Summer,252.11,179.14,80.39,4.75
R,2019-06-29,8174,5995,233027,183784.2953,32377,3918,13951,60360,2019,6,Summer,466.05,183.78,48.57,4.7
R,2019-07-06,7675,6758,312423,171511.5274,30617,3903,13129,42093,2019,7,Summer,624.85,171.51,45.93,4.68
R,2019-07-13,7111,11422,352447,108698.4359,71300,5415,17596,81926,2019,7,Summer,704.89,108.7,106.95,6.5
R,2019-07-20,6146,13542,289116,228201.3801,39086,4840,19749,63740,2019,7,Summer,578.23,228.2,58.63,5.81
R,2019-07-27,8758,12462,303914,144168.7645,53881,4534,20901,42756,2019,7,Summer,607.83,144.17,80.82,5.44
R,2019-08-03,18870,14399,151050,114053.6161,22079,3373,33327,48489,2019,8,Summer,302.1,114.05,33.12,4.05
R,2019-08-10,8775,17244,187158,139232.8265,30237,4467,25668,39860,2019,8,Summer,374.32,139.23,45.36,5.36
R,2019-08-17,9476,15970,224999,152079.0742,46994,4472,24482,52663,2019,8,Summer,450.0,152.08,70.49,5.37
R,2019-08-24,9463,10852,294879,151021.3521,35370,4381,19705,94348,2019,8,Summer,589.76,151.02,53.05,5.26
R,2019-08-31,9270,6496,219782,163795.8307,35645,4408,16044,64057,2019,8,Summer,439.56,163.8,53.47,5.29
R,2019-09-07,9442,5601,308524,204441.517,90238,4415,15124,70745,2019,9,Fall,617.05,204.44,135.36,5.3
R,2019-09-14,9493,5424,189924,259522.9167,82037,4672,14025,64625,2019,9,Fall,379.85,259.52,123.06,5.61
R,2019-09-21,10477,4676,186937,263468.12,150327,3822,14337,48722,2019,9,Fall,373.87,263.47,225.49,4.59
R,2019-09-28,13374,6157,332355,155740.5102,408349,3937,19301,65132,2019,9,Fall,664.71,155.74,612.52,4.72
R,2019-10-05,3196,7144,346714,224786.4514,106221,4309,8863,101901,2019,10,Fall,693.43,224.79,159.33,5.17
R,2019-10-12,3877,4418,301540,239389.0926,112013,3880,7017,85027,2019,10,Fall,603.08,239.39,168.02,4.66
R,2019-10-19,5482,4903,271698,213751.4595,96304,5283,9472,133474,2019,10,Fall,543.4,213.75,144.46,6.34
R,2019-10-26,4024,4845,541846,209451.5042,87554,4786,8646,103480,2019,10,Fall,1083.69,209.45,131.33,5.74
R,2019-11-02,4161,5723,582932,192048.0701,93659,4346,9264,91554,2019,11,Fall,1165.86,192.05,140.49,5.22
R,2019-11-09,4349,7595,1468965,308368.0952,154125,3413,11225,126082,2019,11,Fall,2937.93,308.37,231.19,4.1
R,2019-11-16,4824,9512,1334805,398665.7557,285371,4449,14650,153744,2019,11,Fall,2669.61,398.67,428.06,5.34
R,2019-11-23,2964,8635,1127275,216140.5215,567048,4772,11632,143388,2019,11,Fall,2254.55,216.14,850.57,5.73
R,2019-11-30,3042,6026,1179980,397955.7022,339377,4062,9489,290815,2019,11,Fall,2359.96,397.96,509.07,4.87
R,2019-12-07,3536,6287,557971,365103.2389,348648,4438,8920,288292,2019,12,Winter,1115.94,365.1,522.97,5.33
R,2019-12-14,3831,6556,198351,218151.1144,317291,4417,9614,161561,2019,12,Winter,396.7,218.15,475.94,5.3
R,2019-12-21,3446,5681,169786,221267.8216,172106,3645,7957,122297,2019,12,Winter,339.57,221.27,258.16,4.37
R,2019-12-28,2553,6086,321031,151330.7257,48766,5916,8475,72269,2019,12,Winter,642.06,151.33,73.15,7.1
R,2020-01-04,11367,7691,163493,174577.2709,40250,3551,17861,76428,2020,1,Winter,326.99,174.58,60.38,4.26
R,2020-01-11,3717,9092,159151,231086.8092,55126,4289,12352,59832,2020,1,Winter,318.3,231.09,82.69,5.15
R,2020-01-18,7102,8889,180032,219269.1738,64304,3809,15358,71363,2020,1,Winter,360.06,219.27,96.46,4.57
R,2020-01-25,7729,8563,305542,181384.2373,48462,5212,15485,55311,2020,1,Winter,611.08,181.38,72.69,6.25
R,2020-02-01,9257,10701,326102,564751.8348,17692,4544,19132,47087,2020,2,Winter,652.2,564.75,26.54,5.45
R,2020-02-08,9478,10518,326325,206812.4045,70734,4069,19030,48137,2020,2,Winter,652.65,206.81,106.1,4.88
R,2020-02-15,8297,12823,233366,163574.101,131558,3884,20245,100061,2020,2,Winter,466.73,163.57,197.34,4.66
R,2020-02-22,6441,12481,255517,235901.3005,126296,4635,18234,109465,2020,2,Winter,511.03,235.9,189.44,5.56
R,2020-02-29,5057,10807,251684,169795.3193,69937,4036,15865,56572,2020,2,Winter,503.37,169.8,104.91,4.84
S,2018-01-06,774,408,838,889099.7984,200753,59951,442,130263,2018,1,Winter,1.68,889.1,301.13,71.94
S,2018-01-13,567,321,434,1286652.231,36025,55763,637,130139,2018,1,Winter,0.87,1286.65,54.04,66.92
S,2018-01-20,840,248,184,1091641.725,102086,69580,541,142777,2018,1,Winter,0.37,1091.64,153.13,83.5
S,2018-01-27,990,921,97,1061981.232,163104,55353,2,136745,2018,1,Winter,0.19,1061.98,244.66,66.42
S,2018-02-03,143,930,972,1037884.719,102480,42803,151,184367,2018,2,Winter,1.94,1037.88,153.72,51.36
S,2018-02-10,969,137,422,1103693.867,99058,56072,410,128871,2018,2,Winter,0.84,1103.69,148.59,67.29
S,2018-02-17,543,284,28,1611466.782,256782,60271,473,180916,2018,2,Winter,0.06,1611.47,385.17,72.33
S,2018-02-24,336,362,382,1409973.772,79,47293,793,188029,2018,2,Winter,0.76,1409.97,0.12,56.75
S,2018-03-03,692,261,110,1075495.353,21637,52349,19,160430,2018,3,Spring,0.22,1075.5,32.46,62.82
S,2018-03-10,497,543,966,1199495.411,161197,50573,755,189622,2018,3,Spring,1.93,1199.5,241.8,60.69
S,2018-03-17,305,924,743,1182191.062,19655,58302,105,170356,2018,3,Spring,1.49,1182.19,29.48,69.96
S,2018-03-24,939,222,788,1077817.723,163106,56695,943,181108,2018,3,Spring,1.58,1077.82,244.66,68.03
S,2018-03-31,959,900,492,1085906.703,91409,57585,719,143675,2018,3,Spring,0.98,1085.91,137.11,69.1
S,2018-04-07,270,231,318172,1065264.382,190152,47158,341,153569,2018,4,Spring,636.34,1065.26,285.23,56.59
S,2018-04-14,421,481,570143,1289240.942,139472,48298,883,122676,2018,4,Spring,1140.29,1289.24,209.21,57.96
S,2018-04-21,251,724,534018,1047364.04,92746,67364,395,161442,2018,4,Spring,1068.04,1047.36,139.12,80.84
S,2018-04-28,269,604,566218,1203138.525,55472,44427,788,137408,2018,4,Spring,1132.44,1203.14,83.21,53.31
S,2018-05-05,984,850,638803,1014817.204,104424,44861,977,150735,2018,5,Spring,1277.61,1014.82,156.64,53.83
